Date,USD (PM),Return,MA5,MA10
8/16/18,1180.4,-0.001353637901861,1194.83,1203.635
8/17/18,1178.4,-0.001694340901389,1187.63,1199.845
8/20/18,1184.35,0.00504921928038,1184.43,1197.315
8/21/18,1190.95,0.005572676995821,1183.22,1195.175
8/22/18,1196.65,0.004786095134137,1186.15,1193.885
8/23/18,1192.35,-0.003593364810095,1188.54,1191.685
8/24/18,1197.7,0.00448693756028,1192.4,1190.015
8/28/18,1212.25,0.012148284211405,1197.98,1191.205
8/29/18,1204.2,-0.006640544442153,1200.63,1191.925
8/30/18,1197.3,-0.005729945191829,1200.76,1193.455
8/31/18,1202.45,0.004301344692224,1202.78,1195.66
9/3/18,1200.05,-0.001995924986486,1203.25,1197.825
9/4/18,1190.85,-0.007666347235532,1198.97,1198.475
9/5/18,1196.7,0.004912457488349,1197.47,1199.05
9/6/18,1205.15,0.007061084649453,1199.04,1199.9
9/7/18,1198.9,-0.005186076422022,1198.33,1200.555
9/10/18,1196.6,-0.001918425223121,1197.64,1200.445
9/11/18,1189.85,-0.005640982784556,1197.44,1198.205
9/12/18,1195.6,0.004832541917048,1197.22,1197.345
9/13/18,1209.8,0.011876881900301,1198.15,1198.595
9/14/18,1201.95,-0.006488675814184,1198.76,1198.545
9/17/18,1201.9,-4.15990681807976E-05,1199.82,1198.73
9/18/18,1200.2,-0.001414427157001,1201.89,1199.665
9/19/18,1203.3,0.002582902849525,1203.43,1200.325
9/20/18,1208.35,0.004196792154907,1203.14,1200.645
9/21/18,1198.7,-0.007986096743493,1202.49,1200.625
9/24/18,1202.75,0.003378660215233,1202.66,1201.24
9/25/18,1201.9,-0.000706713780919,1203,1202.445
9/26/18,1194.25,-0.006364922206506,1201.19,1202.31
9/27/18,1185.4,-0.007410508687461,1196.6,1199.87
9/28/18,1187.25,0.001560654631348,1194.31,1198.4
10/1/18,1189.35,0.001768793430196,1191.63,1197.145
10/2/18,1204.7,0.012906209273973,1192.19,1197.595
10/3/18,1201.2,-0.002905287623475,1193.58,1197.385
10/4/18,1203.45,0.001873126873127,1197.19,1196.895
10/5/18,1203.8,0.000290830528896,1200.5,1197.405
10/8/18,1186.95,-0.013997341751121,1200.02,1195.825
10/9/18,1185.55,-0.001179493660222,1196.19,1194.19
10/10/18,1188.6,0.002572645607524,1193.67,1193.625
10/11/18,1205.55,0.014260474507824,1194.09,1195.64
10/12/18,1219.75,0.011778856123761,1197.28,1198.89
10/15/18,1229.95,0.008362369337979,1205.88,1202.95
10/16/18,1230.7,0.000609780885402,1214.91,1205.55
10/17/18,1229.05,-0.001340700414398,1223,1208.335
10/18/18,1223,-0.00492250111875,1226.49,1210.29
10/19/18,1227.85,0.003965658217498,1228.11,1212.695
10/22/18,1222.3,-0.004520096102944,1226.58,1216.23
10/23/18,1235.95,0.011167471160926,1227.63,1221.27
10/24/18,1230.55,-0.004369108782718,1227.93,1225.465
10/25/18,1230.8,0.000203161188087,1229.49,1227.99
10/26/18,1233.85,0.002478063048424,1230.69,1229.4
10/29/18,1230.8,-0.002471937431616,1232.39,1229.485
10/30/18,1225.4,-0.004387390315242,1230.28,1228.955
10/31/18,1214.95,-0.008527827648115,1227.16,1227.545
11/1/18,1231.15,0.013333882052759,1227.23,1228.36
11/2/18,1232.1,0.000771636275027,1226.88,1228.785
11/5/18,1232.25,0.000121743364987,1227.17,1229.78
11/6/18,1231.6,-0.000527490363157,1228.41,1229.345
11/7/18,1229.95,-0.001339720688535,1231.41,1229.285
11/8/18,1224.15,-0.004715638847108,1230.01,1228.62
11/9/18,1211.4,-0.0104153902708,1225.87,1226.375
11/12/18,1205.55,-0.00482912332838,1220.53,1223.85
11/13/18,1202.1,-0.002861764339928,1214.63,1221.52
11/14/18,1203.25,0.000956659179769,1209.29,1220.35
11/15/18,1211.85,0.007147309370455,1206.83,1218.42
11/16/18,1222.4,0.008705697899905,1209.03,1217.45
11/19/18,1221.6,-0.00065445026178,1212.24,1216.385
11/20/18,1223,0.001146037982973,1216.42,1215.525
11/21/18,1226.1,0.002534750613246,1220.99,1215.14
11/22/18,1227.05,0.000774814452329,1224.03,1215.43
11/23/18,1223.65,-0.00277087323255,1224.28,1216.655
11/26/18,1223.4,-0.000204306787072,1224.64,1218.44
11/27/18,1221.2,-0.001798267124407,1224.28,1220.35
11/28/18,1213.25,-0.0065099901736,1221.71,1221.35
11/29/18,1226.25,0.010715021636101,1221.55,1222.79
11/30/18,1217.55,-0.007094801223242,1220.33,1222.305
12/3/18,1230.3,0.010471849205372,1221.71,1223.175
12/4/18,1240.3,0.008128098837682,1225.53,1224.905
12/5/18,1235.9,-0.003547528823672,1230.06,1225.885
12/6/18,1242.55,0.005380694230925,1233.32,1227.435
12/7/18,1243.3,0.000603597440747,1238.47,1229.4
12/10/18,1245.35,0.00164883777045,1241.48,1231.595
12/11/18,1245.3,-4.01493556028143E-05,1242.48,1234.005
12/12/18,1245.75,0.000361358708745,1244.45,1237.255
12/13/18,1242.75,-0.002408187838651,1244.49,1238.905
12/14/18,1235.35,-0.005954536310602,1242.9,1240.685
12/17/18,1241.65,0.005099769296151,1242.16,1241.82
12/18/18,1246.3,0.003745016711634,1242.36,1242.42
12/19/18,1255,0.006980662761775,1244.21,1244.33
12/20/18,1259.75,0.003784860557769,1247.61,1246.05
12/21/18,1258.15,-0.001270093272475,1252.17,1247.535
12/27/18,1268,0.007828955212018,1257.44,1249.8
12/28/18,1279,0.008675078864353,1263.98,1253.17
1/2/19,1282.9,0.003049257232213,1269.56,1256.885
1/3/19,1290.45,0.005885104061111,1275.7,1261.655
1/4/19,1279.9,-0.008175442675036,1280.05,1266.11
1/7/19,1292.2,0.009610125791077,1284.89,1271.165
1/8/19,1286.45,-0.004449775576536,1286.38,1275.18
1/9/19,1288.6,0.001671265886742,1287.52,1278.54
1/10/19,1291.9,0.002560918826634,1287.81,1281.755
1/11/19,1288.95,-0.002283458472018,1289.62,1284.835
1/14/19,1292.75,0.002948136079755,1289.73,1287.31
1/15/19,1294.4,0.001276348868691,1291.32,1288.85
1/16/19,1292.3,-0.001622373300371,1292.06,1289.79
1/17/19,1290.7,-0.001238102607754,1291.82,1289.815
1/18/19,1284.2,-0.005036026962114,1290.87,1290.245
1/21/19,1279.55,-0.003620931319109,1288.23,1288.98
1/22/19,1282.1,0.001992888124731,1285.77,1288.545
1/23/19,1279.8,-0.00179393183059,1283.27,1287.665
1/24/19,1283.7,0.003047351148617,1281.87,1286.845
1/25/19,1293.9,0.007945781724702,1283.81,1287.34
1/28/19,1302.15,0.006376072339439,1288.33,1288.28
1/29/19,1307.55,0.004146987674231,1293.42,1289.595
1/30/19,1310.7,0.00240908569462,1299.6,1291.435
1/31/19,1323.25,0.009575036240177,1307.51,1294.69
2/1/19,1318.7,-0.003438503684111,1312.47,1298.14
2/4/19,1312.15,-0.004967012967316,1314.47,1301.4
2/5/19,1314.2,0.00156232138094,1315.8,1304.61
2/6/19,1312.4,-0.001369654542688,1316.14,1307.87
2/7/19,1310,-0.001828710758915,1313.49,1310.5
2/8/19,1314.85,0.003702290076336,1312.72,1312.595
2/11/19,1306.4,-0.006426588584249,1311.57,1313.02
2/12/19,1310,0.00275566442131,1310.73,1313.265
2/13/19,1312.8,0.002137404580153,1310.81,1313.475
2/14/19,1311.45,-0.001028336380256,1311.1,1312.295
2/15/19,1316.55,0.003888825345991,1311.44,1312.08
2/18/19,1325.5,0.006798070715127,1315.26,1313.415
2/19/19,1334.15,0.006525839305922,1320.09,1315.41
2/20/19,1343.75,0.007195592699472,1326.28,1318.545
2/21/19,1331.25,-0.009302325581395,1330.24,1320.67
2/22/19,1329.05,-0.001652582159625,1332.74,1322.09
2/25/19,1331.05,0.001504834280125,1333.85,1324.555
2/26/19,1325.05,-0.004507719469592,1332.03,1326.06
2/27/19,1322.85,-0.001660314705106,1327.85,1327.065
2/28/19,1319.15,-0.002796991344446,1325.43,1327.835
3/1/19,1311.95,-0.005458060114468,1322.01,1327.375
3/4/19,1285.4,-0.02023705171691,1312.88,1323.365
3/5/19,1283.8,-0.001244748716353,1304.63,1318.33
3/6/19,1285.85,0.001596821934881,1297.23,1312.54
3/7/19,1285.3,-0.000427732628222,1290.46,1307.945
3/8/19,1296.75,0.008908426048393,1287.42,1304.715
3/11/19,1292.75,-0.003084634663582,1288.89,1300.885
3/12/19,1297.05,0.003326242506285,1291.54,1298.085
3/13/19,1306.95,0.007632704984388,1295.76,1296.495
3/14/19,1295.55,-0.00872259841616,1297.81,1294.135
3/15/19,1303.5,0.006136389950214,1299.16,1293.29
3/18/19,1305.6,0.001611047180667,1301.73,1295.31
3/19/19,1307.7,0.001608455882353,1303.86,1297.7
3/20/19,1303.7,-0.003058805536438,1303.21,1299.485
3/21/19,1309.6,0.004525581038582,1306.02,1301.915
3/22/19,1311.3,0.001298106291998,1307.58,1303.37
3/25/19,1319.55,0.006291466483642,1310.37,1306.05
3/26/19,1316.3,-0.002462960857868,1312.09,1307.975
3/27/19,1309.7,-0.005014054546836,1313.29,1308.25
3/28/19,1295.15,-0.011109414369703,1310.4,1308.21
3/29/19,1295.4,0.000193027834614,1307.22,1307.4
4/1/19,1293.5,-0.001466728423653,1302.01,1306.19
4/2/19,1290.3,-0.002473908001546,1296.81,1304.45
4/3/19,1290.45,0.000116252034411,1292.96,1303.125
4/4/19,1283.15,-0.005656941377039,1290.56,1300.48
4/5/19,1288.45,0.004130460195612,1289.17,1298.195
4/8/19,1300,0.008964259381427,1290.47,1296.24
4/9/19,1303,0.002307692307692,1293.01,1294.91
4/10/19,1305.45,0.001880276285495,1296.01,1294.485
4/11/19,1298.8,-0.005094028878931,1299.14,1294.85
4/12/19,1294.3,-0.003464736680012,1300.31,1294.74
4/15/19,1285.65,-0.006683149192614,1297.44,1293.955
4/16/19,1276.35,-0.007233695018084,1292.11,1292.56
4/17/19,1275.85,-0.000391742077017,1286.19,1291.1
4/18/19,1275.7,-0.000117568679704,1281.57,1290.355
4/23/19,1269.5,-0.004860076820569,1276.61,1288.46
4/24/19,1271.65,0.001693580149665,1273.81,1285.625
4/25/19,1280.8,0.007195376086187,1274.7,1283.405
4/26/19,1284.2,0.0026545908807,1276.37,1281.28
4/29/19,1279.5,-0.003659866064476,1277.13,1279.35
4/30/19,1282.3,0.002188354826104,1279.69,1278.15
5/1/19,1283.8,0.001169773064026,1282.12,1277.965
5/2/19,1270.95,-0.01000934725035,1280.15,1277.425
5/3/19,1278.55,0.005979778905543,1279.02,1277.695
5/7/19,1281.2,0.00207266043565,1279.36,1278.245
5/8/19,1285.2,0.00312207305651,1279.94,1279.815
5/9/19,1286.1,0.000700280112045,1280.4,1281.26
5/10/19,1287.1,0.000777544514423,1283.63,1281.89
5/13/19,1295.6,0.006603993473701,1287.04,1283.03
5/14/19,1298.4,0.002161160852115,1290.48,1284.92
5/15/19,1299.1,0.000539125077018,1293.26,1286.6
5/16/19,1291.7,-0.005696251250866,1294.38,1287.39
5/17/19,1280.8,-0.008438491909886,1293.12,1288.375
5/20/19,1276.85,-0.003084009993754,1289.37,1288.205
5/21/19,1271.15,-0.004464110897913,1283.92,1287.2
5/22/19,1273.8,0.002084726428824,1278.86,1286.06
5/23/19,1283.65,0.007732768095462,1277.25,1285.815
5/24/19,1282.5,-0.000895882834106,1277.59,1285.355
5/28/19,1278.3,-0.00327485380117,1277.88,1283.625
5/29/19,1281.65,0.002620668074787,1279.98,1281.95
5/30/19,1280.95,-0.000546170951508,1281.41,1280.135
5/31/19,1295.55,0.011397790702213,1283.79,1280.52
6/3/19,1317.1,0.016633862066304,1290.71,1284.15
6/4/19,1324.25,0.005428593121251,1299.9,1288.89
6/5/19,1335.05,0.008155559750802,1310.58,1295.28
6/6/19,1335.5,0.00033706602749,1321.49,1301.45
6/7/19,1340.65,0.003856233620367,1330.51,1307.15
6/10/19,1328.6,-0.008988177376646,1332.81,1311.76
6/11/19,1324.3,-0.003236489537859,1332.82,1316.36
6/12/19,1332.35,0.006078683077852,1332.28,1321.43
6/13/19,1335.9,0.002664465042969,1332.36,1326.925
6/14/19,1351.25,0.011490381016543,1334.48,1332.495
6/17/19,1341.3,-0.00736355226642,1337.02,1334.915
6/18/19,1341.35,3.72772683217004E-05,1340.43,1336.625
6/19/19,1344.05,0.002012897454057,1342.77,1337.525
6/20/19,1379.5,0.026375506863584,1351.49,1341.925
6/21/19,1397.15,0.012794490757521,1360.67,1347.575
6/24/19,1405.7,0.006119600615539,1373.55,1355.285
6/25/19,1431.4,0.018282706125062,1391.56,1365.995
6/26/19,1403.95,-0.019177029481626,1403.54,1373.155
6/27/19,1402.5,-0.001032800313401,1408.14,1379.815
6/28/19,1409,0.004634581105169,1410.51,1385.59
7/1/19,1390.1,-0.013413768630234,1407.39,1390.47
7/2/19,1391.05,0.000683404071649,1399.32,1395.44
7/3/19,1413.5,0.016138887890443,1401.23,1402.385
7/4/19,1414.9,0.000990449239477,1403.71,1405.925
7/5/19,1388.65,-0.018552547883243,1399.64,1405.075
7/8/19,1400.1,0.008245418211932,1401.64,1404.515
7/9/19,1391.55,-0.00610670666381,1401.74,1400.53
7/10/19,1408.3,0.012036937228271,1400.7,1400.965
7/11/19,1413.75,0.003869914080807,1400.47,1402.09
7/12/19,1407.6,-0.004350132625995,1404.26,1401.95
7/15/19,1412.4,0.003410059676044,1406.72,1404.18
7/16/19,1409.85,-0.001805437553101,1410.38,1406.06
7/17/19,1410.35,0.000354647657552,1410.79,1405.745
7/18/19,1417.45,0.005034211365973,1411.53,1406
7/19/19,1439.7,0.0156972027232,1417.95,1411.105
7/22/19,1427.75,-0.008300340348684,1421.02,1413.87
7/23/19,1425.55,-0.001540886009455,1424.16,1417.27
7/24/19,1426.95,0.000982077093052,1427.48,1419.135
7/25/19,1416.1,-0.007603630120187,1427.21,1419.37
7/26/19,1420.4,0.003036508721136,1423.35,1420.65
7/29/19,1419.05,-0.000950436496762,1421.61,1421.315
7/30/19,1425.9,0.00482717310877,1421.68,1422.92
7/31/19,1427.55,0.001157163896486,1421.8,1424.64
8/1/19,1406.8,-0.014535392805856,1419.94,1423.575
8/2/19,1441.75,0.024843616718795,1424.21,1423.78
8/5/19,1465.25,0.016299635859199,1433.45,1427.53
8/6/19,1465.25,0,1441.32,1431.5
8/7/19,1506.05,0.027845077631803,1457.02,1439.41
8/8/19,1495.75,-0.006839082367783,1474.81,1447.375
8/9/19,1497.7,0.001303693799098,1486,1455.105
8/12/19,1504.7,0.004673833210924,1493.89,1463.67
8/13/19,1498.4,-0.004186881105868,1500.52,1470.92
8/14/19,1513.25,0.009910571276028,1501.96,1479.49
8/15/19,1515.65,0.001585990417975,1505.94,1490.375
8/16/19,1515.25,-0.000263913172566,1509.45,1497.725
8/19/19,1496.6,-0.012308199967002,1507.83,1500.86
8/20/19,1504.55,0.005312040625418,1509.06,1504.79
8/21/19,1503.25,-0.000864045727959,1507.06,1504.51
8/22/19,1502.05,-0.000798270414103,1504.34,1505.14
8/23/19,1503.8,0.001165074398322,1502.05,1505.75
8/27/19,1532.95,0.019384226625881,1509.32,1508.575
8/28/19,1537.15,0.00273981538863,1515.84,1512.45
8/29/19,1540.2,0.001984191523274,1523.23,1515.145
8/30/19,1528.4,-0.007661342682768,1528.5,1516.42
9/2/19,1525.95,-0.00160298351217,1532.93,1517.49
9/3/19,1537.85,0.007798420655985,1533.91,1521.615
9/4/19,1546.1,0.005364632441395,1535.7,1525.77
9/5/19,1529.1,-0.010995407800272,1533.48,1528.355
9/6/19,1523.7,-0.003531489111242,1532.54,1530.52
9/9/19,1509.2,-0.009516308984708,1529.19,1531.06
9/10/19,1498.25,-0.007255499602438,1521.27,1527.59
9/11/19,1490.65,-0.005072584682129,1510.18,1522.94
9/12/19,1515.2,0.016469325462047,1507.4,1520.44
9/13/19,1503.1,-0.007985744456178,1503.28,1517.91
9/16/19,1497.2,-0.0039252212095,1500.88,1515.035
9/17/19,1502.1,0.00327277584825,1501.65,1511.46
9/18/19,1503.5,0.000932028493443,1504.22,1507.2
9/19/19,1500.7,-0.001862321250416,1501.32,1504.36
9/20/19,1501.9,0.000799626840808,1501.08,1502.18
9/23/19,1522.1,0.013449630468074,1506.06,1503.47
9/24/19,1520.65,-0.000952631233165,1509.77,1505.71
9/25/19,1528.75,0.005326669516325,1514.82,1509.52
9/26/19,1506.4,-0.014619787408013,1515.96,1508.64
9/27/19,1489.9,-0.01095326606479,1513.56,1507.32
9/30/19,1485.3,-0.003087455533929,1506.2,1506.13
10/1/19,1473.45,-0.007978186225005,1496.76,1503.265
10/2/19,1492.6,0.012996708405443,1489.53,1502.175
10/3/19,1517.1,0.016414310598955,1491.67,1503.815
10/4/19,1499.15,-0.011831784325358,1493.52,1503.54
10/7/19,1501.25,0.001400793783144,1496.71,1501.455
10/8/19,1505.85,0.003064113238968,1503.19,1499.975
10/9/19,1507.25,0.000929707474184,1506.12,1497.825
10/10/19,1494.8,-0.008260076297894,1501.66,1496.665
10/11/19,1479.15,-0.010469628043885,1497.66,1495.59
10/14/19,1490.6,0.007740932292195,1495.53,1496.12
10/15/19,1487.8,-0.0018784382128,1491.92,1497.555
10/16/19,1485.1,-0.001814760048394,1487.49,1496.805
10/17/19,1492.65,0.005083832738536,1487.06,1494.36
10/18/19,1490,-0.00177536595987,1489.23,1493.445
10/21/19,1491.65,0.001107382550336,1489.44,1492.485
10/22/19,1485.35,-0.004223510877217,1488.95,1490.435
10/23/19,1494.45,0.006126502171206,1490.82,1489.155
10/24/19,1496.55,0.001405199237178,1491.6,1489.33
10/25/19,1513.45,0.011292639738064,1496.29,1492.76
10/28/19,1492.4,-0.013908619379563,1496.44,1492.94
10/29/19,1486.75,-0.003785848298044,1496.72,1492.835
10/30/19,1492.1,0.003598453001513,1496.25,1493.535
10/31/19,1510.95,0.012633201528048,1499.13,1495.365
11/1/19,1508.8,-0.001422945828783,1498.2,1497.245
11/4/19,1509.45,0.000430805938494,1501.61,1499.025
11/5/19,1488.95,-0.013581105700752,1502.05,1499.385
11/6/19,1486.05,-0.001947681251889,1500.84,1498.545
11/7/19,1484.25,-0.001211264762289,1495.5,1497.315
11/8/19,1464.15,-0.013542193026781,1486.57,1492.385
11/11/19,1458.7,-0.00372229621282,1476.42,1489.015
11/12/19,1452.05,-0.004558853773908,1469.04,1485.545
11/13/19,1462.9,0.007472194483661,1464.41,1482.625
11/14/19,1466.65,0.002563401462848,1460.89,1478.195
11/15/19,1466.9,0.00017045648246,1461.44,1474.005
11/18/19,1467.65,0.000511282295998,1463.23,1469.825
11/19/19,1468.45,0.000545089087998,1466.51,1467.775
11/20/19,1471.7,0.002213218019,1468.27,1466.34
11/21/19,1467.05,-0.003159611333832,1468.35,1464.62
11/22/19,1464.45,-0.001772264067346,1467.86,1464.65
11/25/19,1458.4,-0.00413124381167,1466.01,1464.62
11/26/19,1454.65,-0.002571311025782,1463.25,1464.88
11/27/19,1454.35,-0.000206235176847,1459.78,1464.025
11/28/19,1454.65,0.000206277718569,1457.3,1462.825
11/29/19,1460.15,0.003780978242189,1456.44,1462.15
12/2/19,1461.15,0.000684861144403,1456.99,1461.5
12/3/19,1477.3,0.011052937754508,1461.52,1462.385
12/4/19,1475.1,-0.001489203276247,1465.67,1462.725
12/5/19,1475.95,0.000576232119856,1469.93,1463.615
12/6/19,1459.65,-0.011043734543853,1469.83,1463.135
12/9/19,1461.7,0.001404446271366,1469.94,1463.465
12/10/19,1464.95,0.002223438462065,1467.47,1464.495
12/11/19,1466.8,0.001262841735213,1465.81,1465.74
12/12/19,1467.8,0.000681756203981,1464.18,1467.055
12/13/19,1466.6,-0.000817550074942,1465.57,1467.7
12/16/19,1477.9,0.007704895677076,1468.81,1469.375
12/17/19,1475.8,-0.00142093511063,1470.98,1469.225
12/18/19,1474.05,-0.001185797533541,1472.43,1469.12
12/19/19,1476.7,0.001797768054001,1474.21,1469.195
12/20/19,1479,0.001557526918128,1476.69,1471.13
12/23/19,1482.1,0.00209601081812,1477.53,1473.17
12/27/19,1511.5,0.019836718170164,1484.67,1477.825
12/30/19,1514.75,0.002150181938472,1492.81,1482.62
1/2/20,1527.1,0.008153160587556,1502.89,1488.55
1/3/20,1548.75,0.014177198611748,1516.84,1496.765
1/6/20,1573.1,0.015722356739306,1535.04,1506.285
1/7/20,1567.85,-0.003337359354141,1546.31,1515.49
1/8/20,1571.95,0.002615046082215,1557.75,1525.28
1/9/20,1550.75,-0.013486434046885,1562.48,1532.685
1/10/20,1553.6,0.001837820409479,1563.45,1540.145
1/13/20,1549.9,-0.002381565396498,1558.81,1546.925
1/14/20,1545.1,-0.003096973998323,1554.26,1550.285
1/15/20,1549,0.002524108471944,1549.67,1553.71
1/16/20,1554.55,0.003582956746288,1550.43,1556.455
1/17/20,1557.6,0.001961982567303,1551.23,1557.34
1/20/20,1560.15,0.001637134052388,1553.28,1556.045
1/21/20,1551.3,-0.005672531487357,1554.52,1554.39
1/22/20,1556.9,0.003609875588216,1556.1,1552.885
1/23/20,1562.9,0.003853812062432,1557.77,1554.1
1/24/20,1564.3,0.000895770682705,1559.11,1555.17
1/27/20,1580.1,0.010100364380234,1563.1,1558.19
1/28/20,1574,-0.003860515157268,1567.64,1561.08
1/29/20,1573.45,-0.000349428208386,1570.95,1563.525
1/30/20,1578.25,0.003050621246306,1574.02,1565.895
1/31/20,1584.2,0.003769998415967,1578,1568.555
2/3/20,1574.75,-0.005965155914657,1576.93,1570.015
2/4/20,1558.35,-0.010414351484363,1573.8,1570.72
2/5/20,1553.3,-0.003240607052331,1569.77,1570.36
2/6/20,1563.3,0.006437906392841,1566.78,1570.4
2/7/20,1572.65,0.005980937759867,1564.47,1571.235
2/10/20,1573.2,0.000349728165835,1564.16,1570.545
2/11/20,1570.5,-0.001716247139588,1566.59,1570.195
2/12/20,1563.7,-0.004329831263929,1568.67,1569.22
2/13/20,1575.05,0.007258425529193,1571.02,1568.9
2/14/20,1581.4,0.004031618043872,1572.77,1568.62
2/17/20,1580.8,-0.000379410648792,1574.29,1569.225
2/18/20,1589.85,0.005724949392713,1578.16,1572.375
2/19/20,1604.2,0.009026008742963,1586.26,1577.465
2/20/20,1619,0.009225782321406,1595.05,1583.035
2/21/20,1643.3,0.015009264978382,1607.43,1590.1
2/24/20,1671.65,0.017251871234711,1625.6,1599.945
2/25/20,1650.3,-0.012771812281279,1637.69,1607.925
2/26/20,1634.9,-0.00933163667212,1643.83,1615.045
2/27/20,1652,0.010459355312251,1650.43,1622.74
2/28/20,1609.85,-0.025514527845036,1643.74,1625.585
3/2/20,1599.65,-0.006335994036711,1629.34,1627.47
3/3/20,1615.5,0.009908417466321,1622.38,1630.035
3/4/20,1641.85,0.016310739709068,1623.77,1633.8
3/5/20,1659.6,0.010810975424064,1625.29,1637.86
3/6/20,1683.65,0.014491443721379,1640.05,1641.895
3/9/20,1672.5,-0.006622516556291,1654.62,1641.98
3/10/20,1655.7,-0.010044843049327,1662.66,1642.52
3/11/20,1653.75,-0.001177749592317,1665.04,1644.405
3/12/20,1570.7,-0.050219198790627,1647.26,1636.275
3/13/20,1562.8,-0.005029604634876,1623.09,1631.57
3/16/20,1487.7,-0.048054773483491,1586.13,1620.375
3/17/20,1536.2,0.03260065873496,1562.23,1612.445
3/18/20,1498.2,-0.024736362452806,1531.12,1598.08
3/19/20,1474.25,-0.01598584968629,1511.83,1579.545
3/20/20,1494.4,0.013667966762761,1498.15,1560.62
3/23/20,1525.4,0.020744111349036,1505.69,1545.91
3/24/20,1605.75,0.05267470827324,1519.6,1540.915
3/25/20,1605.45,-0.000186828584773,1541.05,1536.085
3/26/20,1634.8,0.018281478713133,1573.16,1542.495
3/27/20,1617.3,-0.010704673354539,1597.74,1547.945
3/30/20,1618.3,0.000618314474742,1616.32,1561.005
3/31/20,1608.95,-0.005777667923129,1616.96,1568.28
4/1/20,1576.55,-0.020137356661177,1611.18,1576.115
4/2/20,1616.8,0.025530430370112,1607.58,1590.37
4/3/20,1613.1,-0.002288471053934,1606.74,1602.24
4/6/20,1648.3,0.021821337796789,1612.74,1614.53
4/7/20,1649.25,0.000576351392344,1620.8,1618.88
4/8/20,1647.8,-0.000879187509474,1635.05,1623.115
4/9/20,1680.65,0.019935671804831,1647.82,1627.7
4/14/20,1741.9,0.036444232886086,1673.58,1640.16
4/15/20,1718.65,-0.013347494115621,1687.65,1650.195
4/16/20,1729.5,0.006313094580048,1703.7,1662.25
4/17/20,1692.55,-0.021364556230124,1712.65,1673.85
4/20/20,1686.2,-0.003751735546956,1713.76,1680.79
4/21/20,1682.05,-0.002461155260349,1701.79,1687.685
4/22/20,1710.55,0.016943610475313,1700.17,1693.91
4/23/20,1736.25,0.01502440735436,1701.52,1702.61
4/24/20,1715.9,-0.011720662347012,1706.19,1709.42
4/27/20,1714.95,-0.000553645317326,1711.94,1712.85
4/28/20,1691.55,-0.013644712673839,1713.84,1707.815
4/29/20,1703.35,0.00697585055127,1712.4,1706.285
4/30/20,1702.75,-0.000352247042593,1705.7,1703.61
5/1/20,1686.25,-0.009690207018059,1699.77,1702.98
5/4/20,1709.1,0.013550778354337,1698.6,1705.27
5/5/20,1699.55,-0.005587736235446,1700.2,1707.02
5/6/20,1691.5,-0.004736547909741,1697.83,1705.115
5/7/20,1704.05,0.007419450192137,1698.09,1701.895
5/11/20,1702.75,-0.000762888412899,1701.39,1700.58
5/12/20,1702.4,-0.000205549845838,1700.05,1699.325
5/13/20,1708.4,0.003524436090226,1701.82,1701.01
5/14/20,1731.6,0.013579957855303,1709.84,1703.835
5/15/20,1735.35,0.002165627165627,1716.1,1707.095
5/18/20,1734.7,-0.000374564208949,1722.49,1711.94
5/19/20,1737.95,0.001873522799331,1729.6,1714.825
5/20/20,1748.3,0.00595529215455,1737.58,1719.7
5/21/20,1724.9,-0.013384430589716,1736.24,1723.04
5/22/20,1733.55,0.005014783465708,1735.88,1725.99
5/26/20,1720.25,-0.007672117908338,1732.99,1727.74
5/27/20,1694.6,-0.014910623455893,1724.32,1726.96
5/28/20,1717.35,0.013424997049451,1718.13,1727.855
5/29/20,1728.7,0.006609019710601,1718.89,1727.565
6/1/20,1730.6,0.001099091803089,1718.3,1727.09
6/2/20,1742.15,0.006673985900844,1722.68,1727.835
6/3/20,1705.35,-0.021123324627616,1724.83,1724.575
6/4/20,1700.05,-0.003107866420383,1721.37,1719.75
6/5/20,1683.45,-0.009764418693568,1712.32,1715.605
6/8/20,1690.35,0.004098725830883,1704.27,1711.285
6/9/20,1713.5,0.013695388529003,1698.54,1710.61
6/10/20,1722.05,0.004989786985702,1701.88,1713.355
6/11/20,1738.25,0.009407392352139,1709.52,1715.445
6/12/20,1733.5,-0.002732633395657,1719.53,1715.925
6/15/20,1710.45,-0.013296798384771,1723.55,1713.91
6/16/20,1719.85,0.005495629805022,1724.82,1711.68
6/17/20,1724.35,0.00261650725354,1725.28,1713.58
6/18/20,1719.5,-0.002812654043553,1721.53,1715.525
6/19/20,1734.75,0.008868857225938,1721.78,1720.655
6/22/20,1761.85,0.015621847528462,1732.06,1727.805
6/23/20,1768.9,0.004001475721543,1741.87,1733.345
6/24/20,1766.05,-0.001611170784103,1750.21,1737.745
6/25/20,1756.55,-0.005379236148467,1757.62,1739.575
6/26/20,1747.6,-0.005095215052233,1760.19,1740.985
6/29/20,1771.6,0.013733119707027,1762.14,1747.1
6/30/20,1768.1,-0.001975615263039,1761.98,1751.925
7/1/20,1771.05,0.001668457666422,1762.98,1756.595
7/2/20,1777.45,0.003613675503233,1767.16,1762.39
7/3/20,1772.9,-0.002559846971785,1772.22,1766.205
7/6/20,1787.9,0.008460714084269,1775.48,1768.81
7/7/20,1789.55,0.000922870406622,1779.77,1770.875
7/8/20,1811.1,0.012042133497248,1787.78,1775.38
7/9/20,1812.1,0.000552150626691,1794.71,1780.935
