Date,Value,Return,MA5,MA10,MA30
10/7/17,4376.191667,0.013340419072936,4330.5737334,4296.0309101,4026.21097413333
10/8/17,4602.280883,0.05166346293854,4372.21591,4336.0600934,4035.92866413333
10/9/17,4605.66,0.000734226590229,4448.31291,4377.2686267,4045.70866413333
10/10/17,4782.28,0.038348466886396,4536.99851,4439.0696267,4060.78616413333
10/11/17,4819.485767,0.007779922338299,4637.1796634,4484.9459067,4079.83268913333
10/12/17,4822.17,0.000556954233246,4726.37533,4528.4745317,4100.61868913333
10/13/17,5563.806567,0.153797266998053,4918.6804668,4645.4481884,4154.03653246667
10/14/17,5739.438733,0.031566907275625,5145.4362134,4796.8745617,4234.69682356667
10/15/17,5825.99,0.015080092501442,5354.1782134,4945.5883617,4321.6821569
10/16/17,5711.205867,-0.019702082049575,5532.5222334,5084.8509484,4386.60148446667
10/17/17,5603.71294,-0.01882140646008,5688.8308214,5207.6030757,4448.52322303334
10/18/17,5594.66,-0.001615525294913,5695.001508,5306.8409874,4512.39422303333
10/19/17,5727.6335,0.02376793227828,5692.6404614,5419.0383374,4571.8682286
10/20/17,5979.45984,0.043966908846385,5723.3344294,5538.7563214,4638.5981677
10/21/17,5986.44,0.001167356280797,5778.381256,5655.4517447,4708.3301677
10/22/17,5983.18455,-0.000543803997033,5854.275578,5771.5531997,4786.5195677
10/23/17,5876.079867,-0.017900949252852,5910.5595514,5802.7805297,4856.50933326667
10/24/17,5900.59,0.004171170840895,5945.1508514,5818.8956564,4927.27499993333
10/25/17,5669.622533,-0.039143113993686,5883.18339,5803.2589097,4984.8439177
10/26/17,5893.138417,0.039423415350674,5864.5230734,5821.4521647,5050.9382855
10/27/17,5889.82,-0.000563098431632,5845.8501634,5850.0628707,5117.89895216667
10/28/17,5776.69695,-0.019206537721017,5825.97358,5868.2665657,5170.3892155
10/29/17,6155.43402,0.065562911345038,5876.942384,5911.0466177,5235.78452726667
10/30/17,6136.49,-0.003077609139899,5970.3158774,5926.7496337,5301.52519393333
10/31/17,6388.645167,0.041091106968316,6069.4172274,5966.9701504,5369.1226006
11/1/17,6665.306683,0.043305193631519,6224.514564,6035.1823637,5445.0700317
11/2/17,6751.98,0.013003650262795,6419.571174,6122.772377,5523.6670317
11/3/17,7197.72006,0.066016199692535,6628.028382,6252.485383,5622.75186703333
11/4/17,7437.543317,0.033319336540021,6888.2390454,6429.2774614,5726.0415776
11/5/17,7365.99,-0.009620558018997,7083.708012,6576.5626197,5827.62191093333
11/6/17,6989.071667,-0.051170084808695,7148.4610088,6686.4877864,5914.71791093333
11/7/17,7092.127233,0.014745243847848,7216.4904554,6818.0308147,5997.71278926667
11/8/17,7128.64,0.005148351940177,7202.6744434,6915.3514127,6081.8121226
11/9/17,7158.03706,0.004123796404363,7146.773192,7017.5061187,6161.0040246
11/10/17,6719.39785,-0.061279259428702,7017.454762,7050.581387,6224.33442736667
11/11/17,6569.22,-0.022349897022395,6933.4844286,7040.9727187,6282.56942736667
11/12/17,5716.301583,-0.129835569062994,6658.3192986,6937.404877,6287.65259456667
11/13/17,6550.227533,0.145885576170448,6542.6368052,6872.6556243,6314.6788879
11/14/17,6493.63,-0.008640544578774,6409.7553932,6778.2642926,6336.93355456667
11/15/17,7301.42992,0.124398821614413,6526.1618072,6771.8082846,6389.941023
11/16/17,7815.0307,0.070342492583973,6775.3239472,6854.4041879,6463.651615
11/17/17,7868.77,0.00687640292955,7205.8176306,6932.0684646,6539.45528166667
11/18/17,7817.140383,-0.006561332584381,7459.2002006,7000.9185029,6609.1055111
11/19/17,8007.654067,0.024371275769118,7762.005014,7085.8802036,6676.71198533333
11/20/17,8049.72,0.005253215567011,7911.66303,7218.9124186,6745.48798533333
11/21/17,8059.8,0.001252217468434,7960.61689,7367.9704186,6814.70850033333
11/22/17,8268.035,0.025836249038438,8040.46989,7623.1437603,6894.4403381
11/23/17,8236.72,-0.003787477919482,8124.3858134,7791.793007,6972.3113381
11/24/17,8250.978333,0.001731069284861,8173.0506666,7967.5278403,7058.35653143333
11/25/17,8707.407267,0.055318159323544,8304.58812,8108.125575,7152.1654931
11/26/17,8768.8,0.007050632997571,8446.38812,8203.502505,7248.1314931
11/27/17,9718.29505,0.108281070385914,8736.44013,8388.45501,7379.51809643333
11/28/17,9952.50882,0.02410029421776,9079.597894,8601.9918537,7506.08725643333
11/29/17,9919,-0.003366871670856,9413.2022274,8793.126447,7632.1709231
11/30/17,10147.372,0.023023691904426,9701.195174,9002.891647,7757.46181753333
12/1/17,10883.912,0.07258431049931,10124.217574,9285.302847,7898.08199476667
12/2/17,10879.88,-0.000370455034918,10356.534564,9546.487347,8035.67866143333
12/3/17,11332.622,0.041612775140902,10632.5572,9856.077547,8173.5087261
12/4/17,11584.83,0.022255043890108,10965.7232,10189.4627137,8311.75161553333
12/5/17,11591.22,0.000551583406921,11254.4928,10477.843987,8452.59261553333
12/6/17,13540.98,0.168210076247367,11785.9064,10955.061987,8670.98955996667
12/7/17,16501.97167,0.218668934597053,12910.324734,11633.429649,8984.6510412
12/8/17,16860.88,0.021749421049637,14015.976334,12324.266767,9309.0590412
12/9/17,15142.83415,-0.101895384463919,14727.577164,12846.650182,9575.2189442
12/10/17,14869.805,-0.018030254263863,15383.294164,13318.893482,9846.89918253333
12/11/17,15068.95,0.013392576432576,15688.888164,13737.397282,10130.2235158667
12/12/17,17276.39333,0.146489525149397,15843.772496,14377.048615,10515.5599074333
12/13/17,16808.36667,-0.027090530474742,15833.26983,14924.623082,10857.4978786667
12/14/17,16252.31,-0.033082135874181,16055.165,15391.371082,11182.787212
12/15/17,17771.9,0.093499939393231,16635.584,16009.439082,11531.8028813333
12/16/17,19498.68333,0.097163687056533,17521.530666,16605.209415,11921.257969
12/17/17,19279.9,-0.011220415568439,17922.232,16883.002248,12301.628969
12/18/17,18961.85667,-0.01649610890098,18352.93,17093.099915,12673.1195119
12/19/17,17737.11167,-0.064589930264461,18649.890334,17352.527667,12997.4347653333
12/20/17,17382.94,-0.019967832225978,18572.098334,17603.841167,13308.5420986667
12/21/17,16047.51,-0.076824173586286,17881.863668,17701.697167,13574.7990986667
12/22/17,15190.945,-0.053376816714867,17064.072668,17493.152334,13805.5627653333
12/23/17,13776.61,-0.093103819413473,16027.023334,17189.976667,13990.2257653333
12/24/17,13949.175,0.012525940706749,15269.436,16959.663167,14180.1656542333
12/25/17,14119.02833,0.012176586070502,14616.653666,16594.376,14360.553023
12/26/17,13740.94,-0.026778636685404,14155.339666,16018.601667,14526.291023
12/27/17,15589.32167,0.134516391891675,14235.015,15649.543834,14721.9919103333
12/28/17,14380.58167,-0.077536407650507,14355.809334,15191.416334,14869.5943386667
12/29/17,14214.01,-0.011583096833106,14408.776334,14839.106167,15012.7613386667
12/30/17,13215.574,-0.070243091147396,14228.085468,14422.369567,15115.0347386667
12/31/17,14165.575,0.071884959366881,14313.012468,14234.176067,15224.4235053333
1/1/18,13796,-0.026089657497137,13954.348134,14094.681567,15321.6275053333
1/2/18,15005.85667,0.087696192374601,14079.403134,14217.606234,15444.068661
1/3/18,15053.26167,0.003159099879634,14247.253468,14328.014901,15559.68305
1/4/18,15039.24,-0.000931470554846,14611.986668,14420.036068,15674.61705
1/5/18,17174.12,0.141953981717161,15213.695668,14763.354068,15795.7217166667
1/6/18,17319.198,0.00844747794938,15918.335268,14936.341701,15822.9625943333
1/7/18,17155.95,-0.009425840619179,16348.353934,15213.878534,15832.798261
1/8/18,15265.90667,-0.110168386478161,16390.882934,15319.068201,15836.9006783333
1/9/18,14714.25333,-0.036136297170223,16325.8856,15468.936134,15831.7156226667
1/10/18,14437.42,-0.018813957038213,15778.5456,15496.120634,15810.6646226667
1/11/18,13296.794,-0.079004836044113,14974.0648,15446.200034,15678.0113116667
1/12/18,13912.882,0.046333574845185,14325.4512,15336.902567,15581.495156
1/13/18,13791.19,-0.008746714016549,14030.507866,15210.6954,15499.4578226667
1/14/18,13852.92,0.004476045939473,13858.2412,15092.0634,15368.825156
1/15/18,14012.196,0.011497648149271,13773.1964,14775.871,15185.942245
1/16/18,13554.14,-0.032689808221352,13824.6656,14399.3652,14995.0835783333
1/17/18,11116.94667,-0.179811727634509,13265.478534,13795.464867,14733.5865783333
1/18/18,11345.42333,0.020552105428064,12776.3252,13403.416533,14520.5303003333
1/19/18,11174.82,-0.015037193856741,12240.7052,13049.4732,14313.592967
1/20/18,12950.79333,0.158926347806945,12028.424666,12900.810533,14210.369078
1/21/18,11505.228,-0.111619828466524,11618.642266,12721.653933,14087.5118446667
1/22/18,11513.42,0.000712024133724,11697.936932,12481.707733,14012.072178
1/23/18,11223.064,-0.025218918444737,11673.465066,12224.895133,13921.2018113333
1/24/18,11282.25833,0.005274346649008,11694.952732,11967.828966,13826.6428113333
1/25/18,11392.03,0.009729583102003,11383.200066,11705.812366,13748.3458113333
1/26/18,10969.815,-0.037062314618203,11276.117466,11447.379866,13594.3622556667
1/27/18,11524.77667,0.05058988415028,11278.3888,11488.162866,13499.1687556667
1/28/18,11431.37,-0.008104857271824,11320.05,11496.757533,13406.414089
1/29/18,11212.655,-0.019132877336662,11306.129334,11500.541033,13339.6501223333
1/30/18,10184.06167,-0.091735037776513,11064.535668,11223.867867,13206.9330113333
1/31/18,10082.52,-0.00997064563141,10887.076668,11081.597067,13083.1503446667
2/1/18,9083.258333,-0.09910832480372,10398.7730006,10838.5809003,12885.7304001
2/2/18,8901.901667,-0.019966036344152,9892.879334,10606.464667,12680.6850666667
2/3/18,8852.73,-0.005523726147446,9420.894334,10363.511834,12474.4680666667
2/4/18,8400.648333,-0.051066921390351,9064.2116666,10064.3736673,12182.0190111
2/5/18,6838.816667,-0.185917991575091,8415.471,9651.273834,11832.6729666667
2/6/18,6925.46,0.012669345768265,7983.9113334,9191.342167,11491.6566333333
2/7/18,8099.958333,0.169591382088699,7823.5226666,8858.2010003,11252.7916887667
2/8/18,8240.536667,0.017355439154208,7701.084,8560.989167,11037.0011333333
2/9/18,8245.08,0.00055133945562,7669.9703334,8367.091,10830.5898
2/10/18,8319.876566,0.009071660432646,7966.1823132,8190.8266566,10664.6925522
2/11/18,8343.455,0.002833988438765,8249.7813132,8116.8463233,10479.0449855333
2/12/18,8068.02,-0.03301210349909,8243.3936466,8033.4581566,10288.2726522
2/13/18,8597.7675,0.065660161972826,8314.8398132,8007.9619066,10113.1009022
2/14/18,9334.633333,0.085704321848666,8532.7504798,8101.3604066,9957.18214663333
2/15/18,9471.64,0.014677241420469,8763.1031666,8364.6427399,9821.0988133
2/16/18,10127.16167,0.069208887795567,9119.8445006,8684.8129069,9788.10597996667
2/17/18,10841.99167,0.070585423961144,9674.6388346,8959.0162406,9771.32492463333
2/18/18,11085.83,0.022490178688728,10172.2513346,9243.5455739,9768.3585913
2/19/18,11110.965,0.00226730880773,10527.517668,9530.1340739,9707.0309803
2/20/18,11390.39167,0.025148731005813,10911.268002,9837.1855843,9703.20310263333
2/21/18,11245.98,-0.012678376142267,11135.031668,10127.4380843,9694.28843596667
2/22/18,9931.071667,-0.116922521025291,10952.8476674,10313.743251,9651.22202486667
2/23/18,10162.11667,0.023264861109375,10768.1050014,10470.178168,9613.88396953333
2/24/18,10171.3,0.000903682795447,10580.1720014,10553.8448347,9573.19296953333
2/25/18,9696.593333,-0.046671189228516,10241.412334,10576.340168,9530.7522473
2/26/18,10348.60333,0.067241140739711,10061.937,10598.484334,9491.5464693
2/27/18,10319.46,-0.002816160700209,10139.6146666,10546.231167,9454.48280263333
2/28/18,10370.165,0.004913532297233,10181.2243326,10474.664667,9426.39980263333
3/1/18,11009.38167,0.061639971012997,10348.8406666,10464.506334,9453.9104693
3/2/18,10931.12,-0.007108634467025,10595.746,10418.579167,9482.19713596667
3/3/18,11326.94833,0.036211141218832,10791.415,10426.676,9556.98680253333
3/4/18,11430.18167,0.009113958763861,11013.559334,10576.5870003,9641.26280263334
3/5/18,11516.83,0.00758066078927,11242.892334,10712.0583333,9730.06613596667
3/6/18,10763.19833,-0.065437422450449,11193.655666,10771.2481663,9808.81780253334
3/7/18,10118.058,-0.059939463179993,11031.043266,10813.394633,9918.12584696667
3/8/18,9920.46,-0.019529241678591,10749.7456,10770.5803,10017.9591803
3/9/18,9089.278333,-0.083784589323479,10281.5649326,10647.5621333,10050.9365136333
3/10/18,8746.002,-0.037767171432487,9727.3993326,10485.1458333,10067.7853580667
3/11/18,8777.37,0.003586553033032,9330.2336666,10261.9446663,10085.5283580667
3/12/18,9182.843333,0.046195310554301,9143.1907332,10087.1169996,10114.2939169667
3/13/18,9154.7,-0.003064773292915,8990.0387332,9869.8921666,10141.3354169667
3/14/18,9153.54,-0.000126710869826,9002.8910666,9642.2279996,10177.5194169667
3/15/18,8358.121667,-0.086897346054095,8925.315,9326.3571663,10169.5312225333
3/16/18,8530.402,0.020612326532672,8875.9214,9103.0775333,10142.7235114333
3/17/18,8297.89,-0.027256863158384,8698.9307334,8921.0607333,10103.5985114333
3/18/18,8171.415,-0.015241826536626,8502.2737334,8746.1562333,10038.4069557667
3/19/18,8412.033333,0.029446348398656,8353.9724,8678.4317333,9957.40834453333
3/20/18,8605.64,0.023015442204739,8403.4760666,8664.3955333,9874.73534453333
3/21/18,8947.753333,0.03975454852864,8486.9463332,8681.4338666,9802.62828896667
3/22/18,8690.408333,-0.028760850955836,8565.4499998,8632.1903666,9712.6288444
3/23/18,8725.37,0.004023017752485,8676.2409998,8589.2573666,9628.60851106667
3/24/18,8662.378333,-0.007219369149962,8726.3099998,8540.1411999,9586.31873326667
3/25/18,8617.296667,-0.005204305823062,8728.6413332,8566.0586999,9534.82473316667
3/26/18,8457.96,-0.018490330918997,8630.6826666,8558.8144999,9477.71339983334
3/27/18,7876.195,-0.068783134467413,8467.84,8516.6449999,9417.0334554
3/28/18,7960.38,0.010688536787116,8314.842,8495.5414999,9337.42601106667
3/29/18,7950.61,-0.001227328343622,8172.4883334,8449.3991666,9258.4643444
3/30/18,6882.531667,-0.134339168063834,7825.5353334,8277.0883333,9142.20989996667
3/31/18,6935.48,0.007693147748796,7521.0393334,8075.861,9006.41317763333
4/1/18,6937.56,0.000299907144134,7333.3123334,7900.5761667,8873.29451096667
4/2/18,7035.848333,0.014167565109347,7148.406,7731.624,8730.2578444
4/3/18,7410.435,0.053239730203264,7040.371,7606.4296667,8596.26628873333
4/4/18,7426.48,0.002165190032704,7149.1606666,7487.348,8459.92128873333
4/5/18,6826.51,-0.080787937219248,7127.3666666,7324.203,8328.6983444
4/6/18,6603.876667,-0.032613053082761,7060.63,7196.9711667,8211.55896663333
4/7/18,6634.68,0.004664431901632,6980.3963334,7064.4011667,8102.03296663333
4/8/18,7017.656667,0.057723457197634,6901.8406668,6971.1058334,8032.9789111
4/9/18,6699.273333,-0.045368895787845,6756.3993334,6952.78,7964.7546222
4/10/18,6784.41,0.01270834354237,6747.9793334,6937.673,7898.3226222
4/11/18,6926.266667,0.020909212002223,6812.4573334,6936.5436667,7823.1034
4/12/18,7847.845,0.133055566195687,7055.0903334,7017.7433334,7779.54156666667
4/13/18,7941.46,0.011928752415472,7239.851,7070.8458334,7739.1389
4/14/18,8036.511051,0.011968964271054,7507.2985436,7131.8489385,7728.41854613333
4/15/18,8340.748333,0.037856885913464,7818.5662102,7283.2727718,7722.09675723333
4/16/18,8368.1,0.003279282134888,8106.9328768,7459.6951051,7724.43709056667
4/17/18,7895.416926,-0.056486308003012,8116.447262,7585.7687977,7715.23715476667
4/18/18,8164.937426,0.034136322695317,8161.1427472,7700.4968736,7707.00062453333
4/19/18,8175.96,0.001349988790471,8189.032537,7848.1655403,7692.67795786667
4/20/18,8852.718333,0.082774173675018,8291.426537,8054.9963736,7689.51012453333
4/21/18,8807.205,-0.005141170348812,8379.247537,8243.0902069,7693.40334676667
4/22/18,8930.6,0.01401068784024,8586.2841518,8351.3657069,7700.24434676667
4/23/18,8933.861667,0.000365223725169,8740.069,8450.6058736,7709.29379123333
4/24/18,9555.542,0.069586966551807,9015.9854,8602.5089685,7740.56863566667
4/25/18,9658.11,0.010733875692242,9177.0637334,8734.2451352,7780.57363566667
4/26/18,9258.398333,-0.041386116641869,9267.3024,8823.2749685,7826.6470801
4/27/18,9010.32,-0.026794951359542,9283.2464,8934.7652759,7861.6450801
4/28/18,8928.55,-0.009075149384262,9282.1840666,9011.1265333,7894.2430801
4/29/18,9334.281667,0.045442055764934,9237.932,9126.9587,7975.9680801
4/30/18,9259.57,-0.008004008199595,9158.224,9167.6438667,8053.43774676667
5/1/18,9239.55,-0.002162087440346,9154.4543334,9210.8783667,8130.17074676667
5/2/18,9221.426,-0.001961567392351,9196.6755334,9239.9609667,8203.02333566667
5/3/18,9639.268333,0.045312116911202,9338.8192,9310.5016333,8277.3177801
5/4/18,9753.35,0.011835096094321,9422.6328666,9330.2824333,8354.88011343333
5/5/18,9803.306667,0.00512200085099,9531.3802,9344.8021,8454.106669
5/6/18,9630.136277,-0.017664487696068,9609.4974554,9381.9758944,8554.98198933333
5/7/18,9631.44,0.000135379496458,9691.5002554,9444.0878944,8654.87398933334
5/8/18,9228.608333,-0.041824656230013,9609.3682554,9474.0937277,8728.5723782
5/9/18,9322.041667,0.010124314590955,9523.1065888,9472.8697277,8815.99798933334
5/10/18,9310.37,-0.001252050507489,9424.5192554,9477.9497277,8900.196656
5/11/18,8468.788,-0.090391896347836,9192.2496,9400.8735277,8951.61403376667
5/12/18,8484.346667,0.001837177527646,8962.8309334,9327.1655944,8972.830756
5/13/18,8463.52,-0.002454716646717,8809.8132668,9209.5907611,8990.232756
5/14/18,8652.038333,0.022274223136473,8675.8126,9099.4595944,9010.75033206667
5/15/18,8511.458,-0.016248232796636,8516.0302,8970.2747277,9016.4406543
5/16/18,8471.06,-0.004746307859359,8516.4846,8854.3671,9019.8726543
5/17/18,8106.118333,-0.043080991871147,8440.8389332,8701.8349333,9026.89603453334
5/18/18,8240.055,0.016522910411355,8396.1459332,8602.9796,9029.39995366667
5/19/18,8239.08,-0.000118324452931,8313.5542666,8494.6834333,9031.50395366667
5/20/18,8507.406667,0.032567552081058,8312.744,8414.3871,9019.9935648
5/21/18,8385.556187,-0.014322870031905,8295.6432374,8406.0639187,9005.93860436667
5/22/18,8396.63,0.001320581813901,8353.7455708,8397.292252,8988.13960436667
5/23/18,7555.74,-0.100146130054558,8216.8825708,8306.514252,8942.20221546667
5/24/18,7566.193333,0.001383495594078,8082.3052374,8197.929752,8875.89059323333
5/25/18,7576.78,0.001399206514302,7896.179904,8104.461952,8806.51292656667
5/26/18,7342.908333,-0.030866894247952,7687.6503332,7991.6467853,8742.6632599
5/27/18,7361.831667,0.002577089777215,7480.6906666,7917.2181187,8687.7136488
5/28/18,7344.56,-0.002346110014634,7438.4546666,7827.6686187,8634.91398213333
5/29/18,7459.876667,0.015700963298006,7417.1913334,7749.7482854,8572.43381546667
5/30/18,7385.395,-0.009984302733781,7378.9143334,7637.5471187,8509.96131546667
5/31/18,7386.72,0.000179408142692,7387.6766668,7537.6635,8448.20031546667
6/1/18,7535.146667,0.020093717780016,7422.3396668,7451.5151667,8391.99100436667
6/2/18,7645.146667,0.014598255994371,7482.4570002,7460.4558334,8325.52028216667
6/3/18,7637.14,-0.001047287560167,7517.9096668,7467.5505001,8254.97994883333
6/4/18,7500.273333,-0.017921193928617,7540.8853334,7459.8998334,8178.21217103333
6/5/18,7615.722142,0.015392613558768,7586.6857618,7487.1812143,8111.0650332
6/6/18,7619.43,0.0004868688656,7603.5424284,7512.9410476,8043.9980332
6/7/18,7676.271667,0.007460094390263,7609.7674284,7546.1122143,7992.25347766667
6/8/18,7620.153333,-0.007310623755182,7606.370095,7562.1398809,7935.52386653333
6/9/18,7615.54,-0.000605412095846,7629.4234284,7585.1543809,7879.0295332
6/10/18,6776.888333,-0.110123729505721,7461.6566666,7524.1712142,7822.63287763333
6/11/18,6875.678333,0.014577486767628,7312.9063332,7458.2243808,7769.01059983333
6/12/18,6879.31,0.000528190357971,7153.5139998,7381.6407141,7716.20359983333
6/13/18,6315.7,-0.081928274783372,6892.6233332,7249.4967141,7638.3256554
6/14/18,6647.013333,0.052458687556407,6698.9179998,7164.1707141,7576.17749983333
6/15/18,6637.41,-0.001444759099899,6671.0223332,7066.3394999,7515.05583316667
6/16/18,6509.426667,-0.019282119531564,6597.772,6955.3391666,7461.83277763333
6/17/18,6464.411667,-0.006915355576276,6514.7923334,6834.1531666,7402.64466653333
6/18/18,6445.79,-0.002880643739795,6540.8103334,6716.7168333,7342.8683332
6/19/18,6737,0.045178325697859,6558.8076668,6628.8628333,7283.85477763333
6/20/18,6714.718333,-0.003307357429123,6574.2693334,6622.6458333,7228.1601825
6/21/18,6760.83,0.006867252610341,6624.55,6611.161,7173.63351583333
6/22/18,6332.573333,-0.063343800539283,6598.1823332,6556.4873333,7132.8612936
6/23/18,6141.605833,-0.030156381925313,6537.3454998,6539.0779166,7085.3750436
6/24/18,6170.46,0.004698146996826,6424.0374998,6491.4225833,7038.49771026667
6/25/18,6211.4475,0.006642535564609,6323.3833332,6448.8263333,7000.78234916667
6/26/18,6218.595,0.001150697965329,6214.9363332,6419.7431666,6962.67446026667
6/27/18,6097.46,-0.019479480493584,6167.9136666,6383.0479999,6921.10446026667
6/28/18,6107.896154,0.001711557599394,6161.1717308,6349.2586153,6876.03844316667
6/29/18,5908.7025,-0.032612482101476,6108.8202308,6266.4288653,6826.81535983333
6/30/18,6223.28,0.053239691793587,6111.1867308,6217.285032,6788.0340265
7/1/18,6374.754167,0.024339924766361,6142.4185642,6178.6774487,6749.3542765
7/2/18,6466.069167,0.014324473949554,6216.1403976,6192.0270321,6710.05169316667
7/3/18,6626.44,0.024801904968549,6319.8491668,6240.5104488,6676.36169316667
7/4/18,6593.289167,-0.005002811917108,6456.7665002,6282.7933655,6646.12888763334
7/5/18,6603.376667,0.00152996474817,6532.7858336,6321.9862822,6612.38403846667
7/6/18,6555.51,-0.007248816690893,6568.9370002,6355.6777822,6576.92003846667
7/7/18,6594.281667,0.005914363184558,6594.5795002,6405.3599489,6540.85370513334
7/8/18,6753.559167,0.024153881809004,6620.0033336,6469.9262502,6511.96723293334
7/9/18,6724.04,-0.004370905217539,6646.1535002,6551.4600002,6482.25056626667
7/10/18,6510.791667,-0.031714316541841,6627.6365002,6580.2111669,6473.3806774
7/11/18,6377.363333,-0.020493411680838,6592.0071668,6580.4720835,6456.7701774
7/12/18,6403.18,0.00404817252083,6553.7868334,6574.1831668,6440.8991774
7/13/18,6244.3575,-0.02480369129089,6451.9465,6535.9749168,6438.52109406667
7/14/18,6241,-0.000537685422399,6355.3385,6500.7460001,6424.9873163
7/15/18,6248.84,0.001256208940875,6302.9481666,6465.2923334,6412.03498296667
7/16/18,6514.390833,0.042496020541413,6330.3536666,6461.1804167,6412.20045516667
7/17/18,6869.910833,0.054574557946238,6423.6998332,6488.7433333,6425.71709403333
7/18/18,7321.62,0.065751823856314,6639.1523332,6545.5494166,6454.91142736667
7/19/18,7396.401667,0.010213814292465,6870.2326666,6612.7855833,6476.89148293333
7/20/18,7428.045,0.004278206406932,7106.0736666,6704.5109166,6500.6690385
7/21/18,7334.99,-0.012527522383077,7270.1935,6800.2735833,6519.80770516667
7/22/18,7451.289167,0.015855395440212,7386.4691668,6905.0845,6557.09823296667
7/23/18,7689.884167,0.032020633564549,7460.1220002,7049.6371667,6608.70751076667
7/24/18,7715.1,0.003279091394928,7523.8616668,7197.0471667,6660.19551076667
7/25/18,8251.165,0.069482573135799,7688.4856668,7397.2796667,6728.1860941
7/26/18,8187.324167,-0.007737190202838,7858.9525002,7564.5730001,6793.81039966667
7/27/18,7939.81,-0.030231387197008,7956.6566668,7671.5629168,6855.22206633333
7/28/18,8182.251667,0.030534945672504,8055.1301668,7757.6260835,6924.3672501
7/29/18,8206.341667,0.002944177346336,8153.3785002,7838.6200835,7000.95522233334
7/30/18,8220.91,0.001775253041021,8147.3275002,7917.9065835,7067.542889
7/31/18,7916.800833,-0.036992153788328,8093.2228334,7976.0876668,7118.94444453333
8/1/18,7570.869167,-0.043695890966214,8019.4346668,7988.0456668,7155.7711112
8/2/18,7607.7,0.004864809071135,7904.5243334,7979.8272501,7188.47977786667
8/3/18,7394.499167,-0.028024348094694,7742.1558334,7947.7671668,7215.18677786667
8/4/18,7247.769167,-0.019843128883539,7547.5276668,7847.4275835,7236.66652786667
8/5/18,7011.28,-0.032629235500044,7366.4235002,7729.8231668,7251.8588612
8/6/18,6988.079167,-0.003309072380507,7249.8655002,7634.6500835,7264.98544453333
8/7/18,6993.513333,0.000777633720245,7127.0281668,7515.7762501,7272.98391673333
8/8/18,6718.23,-0.039362666501404,6991.7743334,7366.9650834,7272.79025006667
8/9/18,6396.7725,-0.047848540463783,6821.575,7184.5513334,7268.98961116667
8/10/18,6396.494667,-4.34333095322703E-05,6698.6179334,7032.5207168,7269.6273223
8/11/18,6138.96,-0.040261843463834,6528.7941,6889.3298001,7260.81998896667
8/12/18,6311.131667,0.028045738529002,6392.3177668,6759.6729668,7263.04579453333
8/13/18,6347.07,0.005694435625217,6318.0857668,6654.9300501,7266.5814612
8/14/18,6252.13,-0.014958083020985,6289.1572668,6555.3661334,7266.69112786667
8/15/18,6362.676923,0.017681481830992,6282.393718,6490.5058257,7261.63399753333
8/16/18,6342.629231,-0.003150826647748,6323.1275642,6425.9608321,7244.05794413333
8/17/18,6312.75,-0.004710858842885,6323.4512308,6357.8844988,7210.42894413333
8/18/18,6436.720833,0.019638166092432,6341.3813974,6329.7335821,7178.439583
8/19/18,6404.063333,-0.005073623798095,6371.768064,6330.4626654,7144.30686076667
8/20/18,6486.58,0.012885048555781,6396.5486794,6339.4711987,7116.02652743333
8/21/18,6401.246154,-0.013155444934002,6408.272064,6365.6998141,7081.02509366667
8/22/18,6575.229167,0.027179553607899,6460.7678974,6392.1095641,7043.869927
8/23/18,6354.57,-0.033559159900837,6444.3377308,6392.8595641,6998.518927
8/24/18,6543.645714,0.029754289275278,6472.254207,6422.0111355,6941.60161746667
8/25/18,6719.429231,0.026863238733099,6518.8240532,6457.6863663,6892.67178626667
8/26/18,6738.27,0.002803924016802,6586.2288224,6497.2504432,6852.62045293333
8/27/18,6719.266154,-0.002820285622274,6615.0362198,6537.9020586,6803.85426916667
8/28/18,7000.04,0.041786385531529,6744.1302198,6594.2339753,6763.6442136
8/29/18,7078.19,0.011164221918732,6851.039077,6661.646642,6725.55354693334
8/30/18,6932.6625,-0.02055998779349,6893.6857308,6706.254892,6692.74893583334
8/31/18,6981.946154,0.007108907147867,6942.4209616,6764.324892,6673.11816873333
9/1/18,7018.78,0.005275584369681,7002.3237308,6808.6799753,6653.48750206667
9/2/18,7247.935385,0.032648891260305,7051.9028078,6898.0165138,6648.60204266667
9/3/18,7260.949231,0.001795524560957,7088.454654,6969.7468655,6649.04137813333
9/4/18,7265.08,0.000568902063433,7154.938154,7024.3119424,6657.50137813333
9/5/18,7113.069231,-0.02092348177859,7181.1627694,7061.7918655,6661.6677136
9/6/18,6433.271667,-0.095570216164539,7064.0611028,7033.1924168,6642.9929914
9/7/18,6501.19,0.010557355031095,6914.7120258,6983.3074168,6635.75832473333
9/8/18,6366.1075,-0.020778119082814,6735.7436796,6912.0991668,6634.73615806667
9/9/18,6286.425833,-0.012516544371895,6540.0128462,6847.4755001,6631.06719693333
9/10/18,6240.98,-0.00722920053577,6365.595,6773.3788847,6634.4678636
9/11/18,6296.320833,0.008867330611539,6338.2048332,6701.132968,6633.97416913333
9/12/18,6273.1375,-0.003682044421639,6292.5943332,6603.6531795,6631.50975246667
9/13/18,6326.04,0.008433180366284,6284.5808332,6510.1622564,6633.97341913333
9/14/18,6499.0625,0.027350838755367,6327.1081666,6433.5605064,6638.51960503333
